"Date","Price","Open","High","Low","Change %"
"Oct 28, 2024","157.793","157.793","157.793","157.793","0.15%"
"Oct 25, 2024","157.553","157.553","157.553","157.553","0.45%"
"Oct 24, 2024","156.842","156.842","156.842","156.842","-0.40%"
"Oct 23, 2024","157.471","157.471","157.471","157.471","-1.03%"
"Oct 22, 2024","159.115","159.115","159.115","159.115","0.25%"
"Oct 21, 2024","158.721","158.721","158.721","158.721","0.10%"
"Oct 18, 2024","158.570","158.570","158.570","158.570","0.66%"
"Oct 17, 2024","157.531","157.531","157.531","157.531","0.15%"
"Oct 16, 2024","157.296","157.296","157.296","157.296","0.19%"
"Oct 15, 2024","156.994","156.994","156.994","156.994","-0.85%"
"Oct 14, 2024","158.336","158.336","158.336","158.336","0.88%"
"Oct 11, 2024","156.959","156.959","156.959","156.959","0.40%"
"Oct 10, 2024","156.335","156.335","156.335","156.335","-0.01%"
"Oct 09, 2024","156.355","156.355","156.355","156.355","0.62%"
"Oct 08, 2024","155.385","155.385","155.385","155.385","0.02%"
"Oct 07, 2024","155.350","155.350","155.350","155.350","-0.71%"
"Oct 04, 2024","156.453","156.453","156.453","156.453","1.30%"
"Oct 03, 2024","154.452","154.452","154.452","154.452","-0.38%"
"Oct 02, 2024","155.041","155.041","155.041","155.041","0.43%"
"Oct 01, 2024","154.381","154.381","154.381","154.381","-0.49%"
"Sep 30, 2024","155.146","155.146","155.146","155.146","-0.22%"
"Sep 27, 2024","155.487","155.487","155.487","155.487","0.18%"
"Sep 26, 2024","155.208","155.208","155.208","155.208","1.90%"
"Sep 25, 2024","152.320","152.320","152.320","152.320","0.17%"
"Sep 24, 2024","152.058","152.058","152.058","152.058","0.43%"
"Sep 23, 2024","151.400","151.400","151.400","151.400","0.60%"
"Sep 20, 2024","150.503","150.503","150.503","150.503","-0.53%"
"Sep 19, 2024","151.303","151.303","151.303","151.303","1.58%"
"Sep 18, 2024","148.943","148.943","148.943","148.943","-0.59%"
"Sep 17, 2024","149.831","149.831","149.831","149.831","0.69%"
"Sep 16, 2024","148.806","148.806","148.806","148.806","-0.37%"
"Sep 13, 2024","149.363","149.363","149.363","149.363","0.06%"
"Sep 12, 2024","149.268","149.268","149.268","149.268","0.32%"
"Sep 11, 2024","148.789","148.789","148.789","148.789","1.31%"
"Sep 10, 2024","146.859","146.859","146.859","146.859","0.62%"
"Sep 09, 2024","145.951","145.951","145.951","145.951","1.27%"
"Sep 06, 2024","144.122","144.122","144.122","144.122","-1.27%"
"Sep 05, 2024","145.980","145.980","145.980","145.980","-0.53%"
"Sep 04, 2024","146.755","146.755","146.755","146.755","-0.84%"
"Sep 03, 2024","148.003","148.003","148.003","148.003","-1.69%"
"Sep 02, 2024","150.545","150.545","150.545","150.545","-0.32%"
"Aug 30, 2024","151.022","151.022","151.022","151.022","0.99%"
"Aug 29, 2024","149.547","149.547","149.547","149.547","0.46%"
"Aug 28, 2024","148.864","148.864","148.864","148.864","-0.46%"
"Aug 27, 2024","149.552","149.552","149.552","149.552","0.31%"
"Aug 26, 2024","149.084","149.084","149.084","149.084","-0.22%"
"Aug 23, 2024","149.419","149.419","149.419","149.419","0.44%"
"Aug 22, 2024","148.765","148.765","148.765","148.765","-0.61%"
"Aug 21, 2024","149.686","149.686","149.686","149.686","0.37%"
"Aug 20, 2024","149.127","149.127","149.127","149.127","-0.54%"
"Aug 19, 2024","149.936","149.936","149.936","149.936","0.75%"
"Aug 16, 2024","148.818","148.818","148.818","148.818","-0.00%"
"Aug 15, 2024","148.820","148.820","148.820","148.820","2.30%"
"Aug 14, 2024","145.480","145.480","145.480","145.480","-0.27%"
"Aug 13, 2024","145.876","145.876","145.876","145.876","1.11%"
"Aug 12, 2024","144.272","144.272","144.272","144.272","-0.10%"
"Aug 09, 2024","144.414","144.414","144.414","144.414","0.53%"
"Aug 08, 2024","143.650","143.650","143.650","143.650","2.21%"
"Aug 07, 2024","140.543","140.543","140.543","140.543","-0.33%"
"Aug 06, 2024","141.012","141.012","141.012","141.012","0.92%"
"Aug 05, 2024","139.732","139.732","139.732","139.732","-2.77%"
"Aug 02, 2024","143.716","143.716","143.716","143.716","-3.22%"
"Aug 01, 2024","148.495","148.495","148.495","148.495","-1.00%"
"Jul 31, 2024","150.000","150.000","150.000","150.000","1.46%"
"Jul 30, 2024","147.835","147.835","147.835","147.835","-0.56%"
"Jul 29, 2024","148.668","148.668","148.668","148.668","0.47%"
"Jul 26, 2024","147.967","147.967","147.967","147.967","1.28%"
"Jul 25, 2024","146.097","146.097","146.097","146.097","-1.02%"
"Jul 24, 2024","147.601","147.601","147.601","147.601","-2.41%"
"Jul 23, 2024","151.249","151.249","151.249","151.249","0.00%"
"Jul 22, 2024","151.249","151.249","151.249","151.249","0.75%"
"Jul 19, 2024","150.127","150.127","150.127","150.127","-0.43%"
"Jul 18, 2024","150.769","150.769","150.769","150.769","-0.67%"
"Jul 17, 2024","151.779","151.779","151.779","151.779","-1.83%"
"Jul 16, 2024","154.607","154.607","154.607","154.607","-0.07%"
"Jul 15, 2024","154.723","154.723","154.723","154.723","-0.31%"
"Jul 12, 2024","155.197","155.197","155.197","155.197","0.46%"
"Jul 11, 2024","154.485","154.485","154.485","154.485","-0.93%"
"Jul 10, 2024","155.941","155.941","155.941","155.941","0.52%"
"Jul 09, 2024","155.141","155.141","155.141","155.141","-0.21%"
"Jul 08, 2024","155.470","155.470","155.470","155.470","-0.24%"
"Jul 05, 2024","155.841","155.841","155.841","155.841","0.40%"
"Jul 04, 2024","155.226","155.226","155.226","155.226","-0.15%"
"Jul 03, 2024","155.452","155.452","155.452","155.452","0.51%"
"Jul 02, 2024","154.670","154.670","154.670","154.670","0.13%"
"Jul 01, 2024","154.473","154.473","154.473","154.473","-0.22%"
"Jun 28, 2024","154.822","154.822","154.822","154.822","-1.19%"
"Jun 27, 2024","156.689","156.689","156.689","156.689","-0.31%"
"Jun 26, 2024","157.181","157.181","157.181","157.181","0.21%"
"Jun 25, 2024","156.851","156.851","156.851","156.851","-0.19%"
"Jun 24, 2024","157.144","157.144","157.144","157.144","0.23%"
"Jun 20, 2024","156.791","156.791","156.791","156.791","0.22%"
"Jun 19, 2024","156.445","156.445","156.445","156.445","-0.13%"
"Jun 18, 2024","156.647","156.647","156.647","156.647","0.20%"
"Jun 17, 2024","156.339","156.339","156.339","156.339","0.24%"
"Jun 14, 2024","155.971","155.971","155.971","155.971","0.59%"
"Jun 13, 2024","155.060","155.060","155.060","155.060","0.11%"
"Jun 12, 2024","154.892","154.892","154.892","154.892","0.30%"
"Jun 11, 2024","154.433","154.433","154.433","154.433","-0.18%"
"Jun 10, 2024","154.706","154.706","154.706","154.706","0.32%"
"Jun 07, 2024","154.214","154.214","154.214","154.214","0.23%"
"Jun 06, 2024","153.866","153.866","153.866","153.866","0.19%"
"Jun 05, 2024","153.577","153.577","153.577","153.577","1.50%"
"Jun 04, 2024","151.303","151.303","151.303","151.303","0.59%"
"Jun 03, 2024","150.413","150.413","150.413","150.413","0.19%"
"May 31, 2024","150.124","150.124","150.124","150.124","0.04%"
"May 30, 2024","150.067","150.067","150.067","150.067","-1.57%"
"May 29, 2024","152.461","152.461","152.461","152.461","-0.39%"
"May 28, 2024","153.065","153.065","153.065","153.065","0.14%"
"May 27, 2024","152.856","152.856","152.856","152.856","-0.01%"
"May 24, 2024","152.873","152.873","152.873","152.873","0.15%"
"May 23, 2024","152.640","152.640","152.640","152.640","-0.40%"
"May 22, 2024","153.249","153.249","153.249","153.249","-0.05%"
"May 21, 2024","153.318","153.318","153.318","153.318","-0.12%"
"May 20, 2024","153.503","153.503","153.503","153.503","0.20%"
"May 17, 2024","153.198","153.198","153.198","153.198","-0.01%"
"May 16, 2024","153.208","153.208","153.208","153.208","-0.05%"
"May 15, 2024","153.282","153.282","153.282","153.282","0.72%"
"May 14, 2024","152.192","152.192","152.192","152.192","0.34%"
"May 13, 2024","151.676","151.676","151.676","151.676","0.05%"
"May 10, 2024","151.593","151.593","151.593","151.593","0.30%"
"May 09, 2024","151.144","151.144","151.144","151.144","0.14%"
"May 08, 2024","150.937","150.937","150.937","150.937","-0.21%"
"May 07, 2024","151.250","151.250","151.250","151.250","-0.31%"
"May 06, 2024","151.716","151.716","151.716","151.716","0.77%"
"May 03, 2024","150.563","150.563","150.563","150.563","0.70%"
"May 02, 2024","149.519","149.519","149.519","149.519","1.73%"
"May 01, 2024","146.976","146.976","146.976","146.976","-0.73%"
"Apr 30, 2024","148.049","148.049","148.049","148.049","-1.32%"
"Apr 29, 2024","150.032","150.032","150.032","150.032","-0.62%"
"Apr 26, 2024","150.962","150.962","150.962","150.962","2.48%"
"Apr 25, 2024","147.303","147.303","147.303","147.303","-1.13%"
"Apr 24, 2024","148.984","148.984","148.984","148.984","-0.14%"
"Apr 23, 2024","149.196","149.196","149.196","149.196","1.47%"
"Apr 22, 2024","147.028","147.028","147.028","147.028","1.14%"
"Apr 19, 2024","145.373","145.373","145.373","145.373","-1.19%"
"Apr 18, 2024","147.125","147.125","147.125","147.125","0.03%"
"Apr 17, 2024","147.081","147.081","147.081","147.081","-0.56%"
"Apr 16, 2024","147.915","147.915","147.915","147.915","-0.15%"
"Apr 15, 2024","148.141","148.141","148.141","148.141","-0.96%"
"Apr 12, 2024","149.572","149.572","149.572","149.572","-1.06%"
"Apr 11, 2024","151.181","151.181","151.181","151.181","0.79%"
"Apr 10, 2024","150.001","150.001","150.001","150.001","0.25%"
"Apr 09, 2024","149.630","149.630","149.630","149.630","0.16%"
"Apr 08, 2024","149.385","149.385","149.385","149.385","0.06%"
"Apr 05, 2024","149.292","149.292","149.292","149.292","0.81%"
"Apr 04, 2024","148.086","148.086","148.086","148.086","-1.43%"
"Apr 03, 2024","150.227","150.227","150.227","150.227","-0.51%"
"Apr 02, 2024","150.994","150.994","150.994","150.994","-0.97%"
"Apr 01, 2024","152.479","152.479","152.479","152.479","0.41%"
"Mar 28, 2024","151.849","151.849","151.849","151.849","0.59%"
"Mar 27, 2024","150.964","150.964","150.964","150.964","0.54%"
"Mar 26, 2024","150.155","150.155","150.155","150.155","0.06%"
"Mar 25, 2024","150.062","150.062","150.062","150.062","-0.44%"
"Mar 22, 2024","150.724","150.724","150.724","150.724","0.18%"
"Mar 21, 2024","150.452","150.452","150.452","150.452","0.74%"
"Mar 20, 2024","149.345","149.345","149.345","149.345","0.17%"
"Mar 19, 2024","149.096","149.096","149.096","149.096","0.54%"
"Mar 18, 2024","148.294","148.294","148.294","148.294","0.87%"
"Mar 15, 2024","147.018","147.018","147.018","147.018","-1.50%"
"Mar 14, 2024","149.255","149.255","149.255","149.255","0.51%"
"Mar 13, 2024","148.499","148.499","148.499","148.499","0.17%"
"Mar 12, 2024","148.251","148.251","148.251","148.251","1.34%"
"Mar 11, 2024","146.287","146.287","146.287","146.287","0.15%"
"Mar 08, 2024","146.067","146.067","146.067","146.067","-0.36%"
"Mar 07, 2024","146.595","146.595","146.595","146.595","0.88%"
"Mar 06, 2024","145.320","145.320","145.320","145.320","0.20%"
"Mar 05, 2024","145.035","145.035","145.035","145.035","-1.29%"
"Mar 04, 2024","146.931","146.931","146.931","146.931","-0.46%"
"Mar 01, 2024","147.609","147.609","147.609","147.609","0.56%"
"Feb 29, 2024","146.790","146.790","146.790","146.790","0.76%"
"Feb 28, 2024","145.675","145.675","145.675","145.675","-0.45%"
"Feb 27, 2024","146.337","146.337","146.337","146.337","0.21%"
"Feb 26, 2024","146.034","146.034","146.034","146.034","-0.66%"
"Feb 23, 2024","147.010","147.010","147.010","147.010","-0.07%"
"Feb 22, 2024","147.109","147.109","147.109","147.109","2.32%"
"Feb 21, 2024","143.777","143.777","143.777","143.777","0.30%"
"Feb 20, 2024","143.350","143.350","143.350","143.350","-1.05%"
"Feb 19, 2024","144.872","144.872","144.872","144.872","0.07%"
"Feb 16, 2024","144.769","144.769","144.769","144.769","-0.83%"
"Feb 15, 2024","145.980","145.980","145.980","145.980","-0.31%"
"Feb 14, 2024","146.438","146.438","146.438","146.438","0.90%"
"Feb 13, 2024","145.139","145.139","145.139","145.139","-0.92%"
"Feb 12, 2024","146.492","146.492","146.492","146.492","0.03%"
"Feb 09, 2024","146.454","146.454","146.454","146.454","0.57%"
"Feb 08, 2024","145.627","145.627","145.627","145.627","0.47%"
"Feb 07, 2024","144.945","144.945","144.945","144.945","0.22%"
"Feb 06, 2024","144.631","144.631","144.631","144.631","0.19%"
"Feb 05, 2024","144.360","144.360","144.360","144.360","0.98%"
"Feb 02, 2024","142.965","142.965","142.965","142.965","1.71%"
"Feb 01, 2024","140.556","140.556","140.556","140.556","0.54%"
"Jan 31, 2024","139.803","139.803","139.803","139.803","-1.49%"
"Jan 30, 2024","141.913","141.913","141.913","141.913","-0.31%"
"Jan 29, 2024","142.352","142.352","142.352","142.352","1.26%"
"Jan 26, 2024","140.586","140.586","140.586","140.586","0.72%"
"Jan 25, 2024","139.575","139.575","139.575","139.575","1.19%"
"Jan 24, 2024","137.930","137.930","137.930","137.930","0.18%"
"Jan 23, 2024","137.685","137.685","137.685","137.685","0.51%"
"Jan 22, 2024","136.986","136.986","136.986","136.986","0.09%"
"Jan 19, 2024","136.867","136.867","136.867","136.867","1.08%"
"Jan 18, 2024","135.400","135.400","135.400","135.400","1.15%"
"Jan 17, 2024","133.865","133.865","133.865","133.865","-0.88%"
"Jan 16, 2024","135.047","135.047","135.047","135.047","0.10%"
"Jan 15, 2024","134.916","134.916","134.916","134.916","-0.06%"
"Jan 12, 2024","134.995","134.995","134.995","134.995","-0.02%"
"Jan 11, 2024","135.028","135.028","135.028","135.028","0.39%"
"Jan 10, 2024","134.510","134.510","134.510","134.510","0.67%"
"Jan 09, 2024","133.619","133.619","133.619","133.619","0.35%"
"Jan 08, 2024","133.153","133.153","133.153","133.153","1.69%"
"Jan 05, 2024","130.935","130.935","130.935","130.935","-0.16%"
"Jan 04, 2024","131.142","131.142","131.142","131.142","-0.65%"
"Jan 03, 2024","131.996","131.996","131.996","131.996","-1.15%"
"Jan 02, 2024","133.531","133.531","133.531","133.531","-0.53%"
"Dec 29, 2023","134.238","134.238","134.238","134.238","-0.05%"
"Dec 28, 2023","134.307","134.307","134.307","134.307","0.52%"
"Dec 27, 2023","133.618","133.618","133.618","133.618","-0.67%"
"Dec 26, 2023","134.525","134.525","134.525","134.525","0.14%"
"Dec 22, 2023","134.332","134.332","134.332","134.332","-0.06%"
"Dec 21, 2023","134.415","134.415","134.415","134.415","0.75%"
"Dec 20, 2023","133.419","133.419","133.419","133.419","-0.74%"
"Dec 19, 2023","134.411","134.411","134.411","134.411","0.37%"
"Dec 18, 2023","133.918","133.918","133.918","133.918","0.39%"
"Dec 15, 2023","133.401","133.401","133.401","133.401","0.90%"
"Dec 14, 2023","132.207","132.207","132.207","132.207","-1.06%"
"Dec 13, 2023","133.623","133.623","133.623","133.623","0.30%"
"Dec 12, 2023","133.219","133.219","133.219","133.219","0.47%"
"Dec 11, 2023","132.595","132.595","132.595","132.595","0.25%"
"Dec 08, 2023","132.267","132.267","132.267","132.267","0.48%"
"Dec 07, 2023","131.639","131.639","131.639","131.639","0.85%"
"Dec 06, 2023","130.524","130.524","130.524","130.524","0.07%"
"Dec 05, 2023","130.428","130.428","130.428","130.428","0.41%"
"Dec 04, 2023","129.902","129.902","129.902","129.902","0.57%"
"Nov 23, 2023","129.162","129.162","129.162","129.162","-0.19%"
"Nov 22, 2023","129.406","129.406","129.406","129.406","0.80%"
"Nov 21, 2023","128.380","128.380","128.380","128.380","0.11%"
"Nov 20, 2023","128.241","128.241","128.241","128.241","0.93%"
"Nov 17, 2023","127.063","127.063","127.063","127.063","-0.46%"
"Nov 16, 2023","127.650","127.650","127.650","127.650","0.05%"
"Nov 15, 2023","127.589","127.589","127.589","127.589","0.78%"
"Nov 14, 2023","126.604","126.604","126.604","126.604","0.86%"
"Nov 13, 2023","125.521","125.521","125.521","125.521","0.09%"
"Nov 10, 2023","125.407","125.407","125.407","125.407","0.87%"
"Nov 09, 2023","124.325","124.325","124.325","124.325","0.09%"
"Nov 08, 2023","124.214","124.214","124.214","124.214","0.22%"
"Nov 07, 2023","123.941","123.941","123.941","123.941","1.01%"
"Nov 06, 2023","122.701","122.701","122.701","122.701","0.42%"
"Nov 03, 2023","122.189","122.189","122.189","122.189","0.49%"
"Nov 02, 2023","121.597","121.597","121.597","121.597","2.43%"
"Nov 01, 2023","118.714","118.714","118.714","118.714","0.00%"
"Oct 31, 2023","118.714","118.714","118.714","118.714","0.75%"
"Oct 30, 2023","117.825","117.825","117.825","117.825","1.17%"
"Oct 27, 2023","116.458","116.458","116.458","116.458","0.00%"
"Oct 26, 2023","116.457","116.457","116.457","116.457","-1.79%"
"Oct 25, 2023","118.577","118.577","118.577","118.577","-2.32%"
"Oct 24, 2023","121.397","121.397","121.397","121.397","1.48%"
"Oct 23, 2023","119.625","119.625","119.625","119.625","-0.11%"
"Oct 20, 2023","119.760","119.760","119.760","119.760","-1.51%"
"Oct 19, 2023","121.599","121.599","121.599","121.599","-0.88%"
"Oct 18, 2023","122.676","122.676","122.676","122.676","-1.18%"
"Oct 17, 2023","124.141","124.141","124.141","124.141","0.05%"
"Oct 16, 2023","124.075","124.075","124.075","124.075","0.63%"
"Oct 13, 2023","123.295","123.295","123.295","123.295","-1.06%"
"Oct 12, 2023","124.620","124.620","124.620","124.620","-0.20%"
"Oct 11, 2023","124.866","124.866","124.866","124.866","-0.41%"
"Oct 10, 2023","125.385","125.385","125.385","125.385","0.78%"
"Oct 09, 2023","124.416","124.416","124.416","124.416","-0.05%"
"Oct 06, 2023","124.480","124.480","124.480","124.480","1.36%"
"Oct 05, 2023","122.813","122.813","122.813","122.813","-0.32%"
"Oct 04, 2023","123.211","123.211","123.211","123.211","0.63%"
"Oct 03, 2023","122.440","122.440","122.440","122.440","-1.56%"
"Oct 02, 2023","124.376","124.376","124.376","124.376","1.02%"
"Sep 29, 2023","123.115","123.115","123.115","123.115","-0.07%"
"Sep 28, 2023","123.204","123.204","123.204","123.204","0.58%"
"Sep 27, 2023","122.496","122.496","122.496","122.496","0.62%"
"Sep 26, 2023","121.747","121.747","121.747","121.747","-1.41%"
"Sep 25, 2023","123.489","123.489","123.489","123.489","-0.01%"
"Sep 22, 2023","123.507","123.507","123.507","123.507","0.08%"
"Sep 21, 2023","123.403","123.403","123.403","123.403","-1.59%"
"Sep 20, 2023","125.400","125.400","125.400","125.400","-0.98%"
"Sep 19, 2023","126.640","126.640","126.640","126.640","-0.88%"
"Sep 18, 2023","127.764","127.764","127.764","127.764","-0.29%"
"Sep 15, 2023","128.142","128.142","128.142","128.142","-0.42%"
"Sep 14, 2023","128.680","128.680","128.680","128.680","0.58%"
"Sep 13, 2023","127.942","127.942","127.942","127.942","0.08%"
"Sep 12, 2023","127.846","127.846","127.846","127.846","-0.72%"
"Sep 11, 2023","128.767","128.767","128.767","128.767","0.73%"
"Sep 08, 2023","127.832","127.832","127.832","127.832","0.18%"
"Sep 07, 2023","127.596","127.596","127.596","127.596","-0.70%"
"Sep 06, 2023","128.497","128.497","128.497","128.497","-0.88%"
"Sep 05, 2023","129.632","129.632","129.632","129.632","0.02%"
"Sep 04, 2023","129.607","129.607","129.607","129.607","0.32%"
"Sep 01, 2023","129.191","129.191","129.191","129.191","0.27%"
"Aug 31, 2023","128.838","128.838","128.838","128.838","0.24%"
"Aug 30, 2023","128.526","128.526","128.526","128.526","-0.18%"
"Aug 29, 2023","128.755","128.755","128.755","128.755","1.66%"
"Aug 28, 2023","126.647","126.647","126.647","126.647","0.97%"
"Aug 25, 2023","125.434","125.434","125.434","125.434","1.07%"
"Aug 24, 2023","124.108","124.108","124.108","124.108","-1.91%"
"Aug 23, 2023","126.524","126.524","126.524","126.524","1.77%"
"Aug 22, 2023","124.327","124.327","124.327","124.327","0.23%"
"Aug 21, 2023","124.047","124.047","124.047","124.047","0.45%"
"Aug 18, 2023","123.490","123.490","123.490","123.490","-0.51%"
"Aug 17, 2023","124.117","124.117","124.117","124.117","-0.47%"
"Aug 16, 2023","124.709","124.709","124.709","124.709","-0.73%"
"Aug 15, 2023","125.632","125.632","125.632","125.632","-0.93%"
"Aug 14, 2023","126.814","126.814","126.814","126.814","1.31%"
"Aug 11, 2023","125.176","125.176","125.176","125.176","-0.86%"
"Aug 10, 2023","126.261","126.261","126.261","126.261","0.49%"
"Aug 09, 2023","125.646","125.646","125.646","125.646","-0.87%"
"Aug 08, 2023","126.750","126.750","126.750","126.750","-0.70%"
"Aug 07, 2023","127.649","127.649","127.649","127.649","0.57%"
"Aug 04, 2023","126.927","126.927","126.927","126.927","0.79%"
"Aug 03, 2023","125.933","125.933","125.933","125.933","-0.20%"
"Aug 02, 2023","126.182","126.182","126.182","126.182","-2.43%"
"Aug 01, 2023","129.328","129.328","129.328","129.328","-0.48%"
"Jul 31, 2023","129.952","129.952","129.952","129.952","0.21%"
"Jul 28, 2023","129.685","129.685","129.685","129.685","2.68%"
"Jul 27, 2023","126.296","126.296","126.296","126.296","-0.82%"
"Jul 26, 2023","127.341","127.341","127.341","127.341","-0.09%"
"Jul 25, 2023","127.450","127.450","127.450","127.450","0.82%"
"Jul 24, 2023","126.412","126.412","126.412","126.412","0.13%"
"Jul 21, 2023","126.246","126.246","126.246","126.246","0.86%"
"Jul 20, 2023","125.169","125.169","125.169","125.169","-1.16%"
"Jul 19, 2023","126.641","126.641","126.641","126.641","0.11%"
"Jul 18, 2023","126.504","126.504","126.504","126.504","-0.49%"
"Jul 17, 2023","127.133","127.133","127.133","127.133","-0.19%"
"Jul 14, 2023","127.376","127.376","127.376","127.376","-0.22%"
"Jul 13, 2023","127.662","127.662","127.662","127.662","0.46%"
"Jul 12, 2023","127.076","127.076","127.076","127.076","1.10%"
"Jul 11, 2023","125.697","125.697","125.697","125.697","0.70%"
"Jul 10, 2023","124.826","124.826","124.826","124.826","-0.13%"
"Jul 07, 2023","124.988","124.988","124.988","124.988","0.50%"
"Jul 06, 2023","124.364","124.364","124.364","124.364","-1.59%"
"Jul 05, 2023","126.370","126.370","126.370","126.370","-0.09%"
"Jul 04, 2023","126.478","126.478","126.478","126.478","0.09%"
"Jul 03, 2023","126.361","126.361","126.361","126.361","-0.49%"
"Jun 30, 2023","126.983","126.983","126.983","126.983","1.72%"
"Jun 29, 2023","124.837","124.837","124.837","124.837","0.15%"
"Jun 28, 2023","124.646","124.646","124.646","124.646","0.04%"
"Jun 27, 2023","124.599","124.599","124.599","124.599","0.87%"
"Jun 26, 2023","123.526","123.526","123.526","123.526","-1.12%"
"Jun 23, 2023","124.920","124.920","124.920","124.920","-0.12%"
"Jun 22, 2023","125.068","125.068","125.068","125.068","0.38%"
"Jun 21, 2023","124.589","124.589","124.589","124.589","-0.76%"
"Jun 20, 2023","125.539","125.539","125.539","125.539","-0.84%"
"Jun 19, 2023","126.606","126.606","126.606","126.606","0.05%"
"Jun 16, 2023","126.549","126.549","126.549","126.549","-1.13%"
"Jun 15, 2023","127.989","127.989","127.989","127.989","1.06%"
"Jun 14, 2023","126.651","126.651","126.651","126.651","0.49%"
